"apt_name","UniProt","symbol","label","standardized_beta.x","p.x","p_adjusted.x","standardized_beta.y","p.y","p_adjusted.y","standardized_beta.x","p.x","p_adjusted.x","standardized_beta.y","p.y","p_adjusted.y","acme.x","acme_p.x","p_adjusted.x","ade.x","ade_p.x","ade_p_adjusted.x","prop_m.x","prop_m_p.x","prop_m_p_adjusted.x","acme.y","acme_p.y","p_adjusted.y","ade.y","ade_p.y","ade_p_adjusted.y","prop_m.y","prop_m_p.y","prop_m_p_adjusted.y","standardized_beta.x","p.x","p_adjusted.x","standardized_beta.y","p.y","p_adjusted.y","standardized_beta.x","p.x","p_adjusted.x","standardized_beta.y","p.y","p_adjusted.y","standardized_beta.x","p.x","p_adjusted.x","standardized_beta.y","p.y","p_adjusted.y"
"seq.10022.207","Q9Y253","POLH","POLH",0.0535493540295844,0.180327143365722,0.647135859443795,0.0538792214497114,0.179171081681285,0.63767988199464,0.0006316323821266,0.988207485069297,0.996440422030139,0.0048310096767152,0.91017398069958,0.975261179665897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0496718429161029,0.300189556475411,0.93745377952171,NA,NA,NA,0.0855824175304306,0.212305319544764,0.997946548178037,0.0025672597932897,0.970029881557075,0.999428659390021,0.0566959831699388,0.460718210301978,0.877575037484652,NA,NA,NA
"seq.10023.32","P11473","VDR","VDR",0.0169156553880518,0.676373607511285,0.924423631763087,0.015003595270695,0.712158368563174,0.93175536006691,-0.0278901444318961,0.520064184968027,0.81918536044188,-0.0266579949783446,0.540146888223862,0.823534870146469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04224428664084,0.382630224497234,0.952545620497478,NA,NA,NA,0.0898790072153476,0.191658561635312,0.997946548178037,-0.0069669233082709,0.920071973132641,0.999428659390021,-0.016072986636131,0.834893329976667,0.975496283551655,NA,NA,NA
"seq.10024.44","Q86XE5","HOGA1","HOGA1",0.0492715826037137,0.224150315078879,0.685464622418088,0.0488054875416739,0.230124583200116,0.687172999130384,-0.0106999240401856,0.805097519477752,0.942170867099425,-0.0069682238744172,0.872608326772166,0.9641062389504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0447512584408179,0.355846751181268,0.945120366601658,NA,NA,NA,0.046891786588895,0.498503098785258,0.997946548178037,0.0220923841211456,0.753399219562869,0.999428659390021,0.0523621963778602,0.498139060116985,0.890520444204869,NA,NA,NA
"seq.10025.1","P09622","DLD","DLD_1",0.0238917598884072,0.474160973114403,0.857728587826142,0.0237481293741552,0.478386862641245,0.8540784878443,-0.0039572720045114,0.911798926841681,0.975419552189852,-0.0020775547693494,0.953771624698772,0.986823787236267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0325375480372882,0.418213874058272,0.957331513962812,NA,NA,NA,0.0211016585450532,0.736998634938907,0.997946548178037,0.0481480711325966,0.360775270987755,0.988941085711577,0.0062130274393006,0.921985048990074,0.987163044063599,NA,NA,NA
"seq.10030.8","Q9UIF7","MUTYH","MUTYH",0.0061325181299077,0.877830014641745,0.976900752564792,0.0023099591919451,0.953941881635097,0.991197992286497,-0.0533539952915657,0.210932938906476,0.591700600667568,-0.0531639328890328,0.214294203586555,0.591508470844408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0086406658502602,0.856441616210173,0.996917186153749,NA,NA,NA,-0.0552408116350381,0.414335046334509,0.997946548178037,0.0338569145148407,0.619277479957444,0.999428659390021,-0.0379508612857618,0.620096377072212,0.928590794096658,NA,NA,NA
"seq.10035.6","Q13115","DUSP4","DUSP4",-0.0103176398630115,0.780304596092331,0.949792222582419,-0.0098874649638735,0.789924267595024,0.952602774814507,0.0072562521084035,0.854690024679337,0.95854184828702,0.0065062584845549,0.869989578466146,0.963857232972592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0008713284207396,0.983642129775242,0.99794312124684,NA,NA,NA,0.0003315692626123,0.995378826608194,0.998944035244619,0.0067343466546157,0.915218250109889,0.999428659390021,-0.055822976877908,0.464891878210341,0.878994820367637,NA,NA,NA
"seq.10036.201","Q9H4I2","ZHX3","ZHX3",-0.0623606742328667,0.115737729241263,0.547499582806882,-0.0639675989267768,0.107805495687503,0.537041348535936,-0.0184840997708502,0.663236577961524,0.88378973302537,-0.0234908883493192,0.580533284043821,0.842480966805634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0683757187470524,0.152982480050924,0.873055438171796,NA,NA,NA,-0.0936471755556811,0.173748477147194,0.997946548178037,-0.0453963356849143,0.509945884361659,0.999428659390021,-0.0208428565688986,0.777004135698057,0.962007117285795,NA,NA,NA
"seq.10037.98","Q96PQ1","SIGLEC12","SIGLEC12_1",-0.0023762300690695,0.953335353947456,0.995123460238834,-0.0082342105762985,0.839349597301653,0.967573393714992,-0.0853753382237215,0.0486762648437442,0.332434483006795,-0.0860152138826951,0.0477771987129972,0.329949026085305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0143194408751887,0.768913528192418,0.993708542288765,NA,NA,NA,-0.0628884688944153,0.364618497655265,0.997946548178037,0.0173006278463489,0.802970762216582,0.999428659390021,0.0085455620186703,0.912499783996566,0.986517996284996,NA,NA,NA
"seq.10039.32","P00491","PNP","PNP_1",-0.0162485786858858,0.269155825796091,0.72175150038248,-0.0179918968543438,0.221847235243772,0.682498779033311,-0.0237922629043825,0.130322519407835,0.487578295675648,-0.0252163615387437,0.10971954341337,0.459373051573029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0035144647906857,0.832659377916899,0.996603803936245,NA,NA,NA,-0.0134668874078001,0.569077346095503,0.997946548178037,0.0183251576516806,0.433541087541748,0.995389842600959,-0.0922031320894638,0.0022261827111816,0.139792583115364,NA,NA,NA
"seq.10040.63","Q9H3D4","TP63","TP63",-0.020068114061089,0.623198113642103,0.90650295599007,-0.0180620544759383,0.659101061424532,0.915800228242405,0.0348042008026488,0.427212150582047,0.765995697019496,0.0335602606354767,0.445151201180465,0.776081802319826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0030048760781308,0.951141519981018,0.99794312124684,NA,NA,NA,-0.0958576285510645,0.167266918940847,0.997946548178037,-0.0258275758258029,0.713116682454572,0.999428659390021,-0.0174231064460987,0.823036961920447,0.973869272389835,NA,NA,NA
"seq.10041.3","P41235","HNF4A","HNF4A",-0.006056742789099,0.878035442648138,0.976900752564792,-0.0086081728723299,0.827847142171326,0.965205781567212,-0.036224003302098,0.390884585587932,0.741928049845449,-0.0369053593220371,0.383714580034029,0.734461564778744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0491581493208694,0.292104691108069,0.930839606572958,NA,NA,NA,0.0116941697365732,0.858015258746621,0.997946548178037,-0.0986468701988161,0.143898452010981,0.927291021968885,0.0778572201129491,0.311594408698446,0.774705034559575,NA,NA,NA
"seq.10042.8","Q96BR1","SGK3","SGK3",0.0243255114425624,0.478997304259731,0.859058434646022,0.0255128149199292,0.459680013400546,0.847146192163668,0.0129755786259466,0.724020834755393,0.907201982507834,0.0152471184303072,0.679386113966918,0.88634094560333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0017613887866356,0.965001256740381,0.99794312124684,NA,NA,NA,-0.0022169022030109,0.970884227636563,0.997946548178037,0.0059085244083622,0.911945357548116,0.999428659390021,0.165151057803641,0.0097856836487057,0.199609109783402,NA,NA,NA
"seq.10043.31","O60885","BRD4","BRD4",0.0130427607615979,0.708076700375293,0.931493583258282,0.013519068407625,0.698902031406887,0.925195596529917,0.0060439367236207,0.871068923529445,0.963889437206692,0.0070829143984692,0.849641379667983,0.956371670408105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0172423614086492,0.680939323459332,0.988984544363947,NA,NA,NA,-0.0124165174056563,0.843930384723927,0.997946548178037,0.0518318578745002,0.358575937547556,0.988941085711577,-0.0033001946696917,0.960333743386561,0.99033123100347,NA,NA,NA
"seq.10044.12","Q9GZT5","WNT10A","WNT10A",-0.0339923679518651,0.393831239560035,0.810164042023224,-0.0352963574988266,0.37757380608371,0.801464212505778,-0.0160678732831329,0.706471008103513,0.900549657748748,-0.0188616584475842,0.659371791872196,0.879506517343317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0601521146348993,0.20992881409013,0.899603459658689,NA,NA,NA,-0.0992756357914538,0.143968223623313,0.997946548178037,-0.0199327389990714,0.773992389332019,0.999428659390021,0.0442585306750254,0.557416588656119,0.909052676977249,NA,NA,NA
"seq.10045.47","Q13618","CUL3","CUL3",0.0029420363203799,0.899163709547364,0.984875601270868,0.0016790690203642,0.942537027854956,0.988797185579833,-0.0179200281790515,0.47121809005844,0.790918582924481,-0.0177831222251624,0.476252432714647,0.793935691607828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0276991379533501,0.311751426602842,0.942592477768814,NA,NA,NA,-0.0195884456258217,0.553485385052505,0.997946548178037,0.04121206725668,0.40421598257113,0.990844561382159,-0.0917799710157168,0.0419280197794276,0.345918034080555,NA,NA,NA
"seq.10046.55","Q13490","BIRC2","BIRC2_1",0.726222156033865,2.3837116802694e-127,5.78844653025419e-124,0.727481377507525,4.56972957800592e-127,1.1096826658591e-123,-0.038139755217768,0.343122963994424,0.704523898731504,0.0185283209631301,0.462287322754509,0.783885062258302,0.0417768856996629,0.45,0.77753488372093,-0.119032969297402,0.104,0.229428571428571,-0.540758523525329,0.512,0.907285714285714,-0.0013156345253837,0.572,0.899548387096774,0.818864801320493,0,0,-0.0016092420845356,0.572,0.901903225806452,0.765817283700136,1.07738034806412e-98,2.61623861188236e-95,-0.0562701533862658,0.67616841599354,0.978693425327145,0.798146375624093,5.27558643521112e-59,1.28108823935043e-55,0.658884854758102,6.28335898366895e-32,1.52580900653428e-28,0.631351680325095,4.75296183088985e-29,1.15417756460109e-25,0.0172310802554366,0.540527481583228,0.878040428312636
"seq.10047.12","P19878","NCF2","NCF2",-0.0043543483614675,0.913676498522983,0.99061178424463,-0.0066210229826862,0.869477633790929,0.976055611272144,-0.0322250620158341,0.452933324544153,0.781398834241841,-0.0327488940572739,0.447235098460419,0.776482134398523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0241379072007975,0.616979765688156,0.987797246497237,NA,NA,NA,-0.0068335898647371,0.921625271587396,0.997946548178037,-0.0346232349378271,0.613583412607741,0.999428659390021,0.059839631949241,0.434177971338218,0.866097075903317,NA,NA,NA
"seq.10048.7","Q13951","CBFB","CBFB",0.0115056479359781,0.766696766932367,0.949538380023331,0.0140992983821914,0.716981972225864,0.933550253380772,0.0359819052715058,0.385872447885114,0.739368959190703,0.0371108064181203,0.372834776292115,0.725130662933027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0055752048785261,0.904947382593283,0.99794312124684,NA,NA,NA,0.0758853644973264,0.240995814029187,0.997946548178037,-0.0752901317659025,0.278517449768893,0.971639626621507,0.0954181613532655,0.206617507492884,0.674402673835857,NA,NA,NA
"seq.10049.112","P54274","TERF1","TERF1",0.0484298642035036,0.217394495653439,0.681831475062913,0.0500426757526044,0.204052219457617,0.665006027327866,0.0186386666336758,0.657176146138018,0.879898589343037,0.0227017724586076,0.589711109702051,0.848517763021813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0083521838254493,0.858032778195966,0.997091847050185,NA,NA,NA,-0.0342730340139107,0.612559061050475,0.997946548178037,0.0218654719134059,0.741512190256708,0.999428659390021,0.147171364519398,0.0460605418998952,0.359262363748112,NA,NA,NA
"seq.10053.5","Q13418","ILK","ILK",-0.0420060924258932,0.0466163486594616,0.411949677941966,-0.0376473157435386,0.073634318549113,0.475476667198987,0.0660277338231479,0.0034057972579354,0.110764433143123,0.06304786508714,0.0051969130090888,0.132074598017721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0173629666203752,0.48719144270786,0.978139292342658,NA,NA,NA,-0.0073354942817053,0.842494926688883,0.997946548178037,-0.0296141865180562,0.393179066830271,0.990844561382159,-0.0833170552893436,0.0444594933801605,0.355667449914032,NA,NA,NA
"seq.10054.3","Q9H2C0","GAN","GAN",0.0865734729511353,0.0324626917375834,0.361828630195152,0.0817103704603333,0.0436757760375921,0.397226003038525,-0.0803038944107281,0.0638342771358197,0.370839480808969,-0.0741715374241464,0.0868458310356238,0.42206262781489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0898409026918667,0.065321355836637,0.762119154524029,NA,NA,NA,0.0665430911481959,0.337746314722906,0.997946548178037,0.0607220332806429,0.385900335716021,0.990844561382159,-0.0151985453203399,0.842926639645207,0.977946374336524,NA,NA,NA
"seq.10056.5","Q08050","FOXM1","FOXM1",-0.021337914847384,0.154625954795044,0.613869253777601,-0.0225227813258026,0.134046441375844,0.577827411492914,-0.0153558653240164,0.338622401609732,0.701411485847852,-0.0171385935370423,0.286405026722033,0.66024520275613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0088624973283802,0.609763883144381,0.987797246497237,NA,NA,NA,-0.0124588455423379,0.619706224218778,0.997946548178037,-0.0039241972658783,0.873568549800139,0.999428659390021,-0.0604505602585836,0.0493996505219156,0.370462886592407,NA,NA,NA
"seq.10058.1","P54725","RAD23A","RAD23A",-0.0033621483096324,0.866940366633596,0.975507490069952,-0.003104167388199,0.877495740366954,0.977385254380427,0.0039772868973486,0.853045378822968,0.958418905209387,0.0037315851476026,0.862512076721249,0.960622515724984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0186284871401399,0.417708157602877,0.957331513962812,NA,NA,NA,-0.0150266314274017,0.658241600741125,0.997946548178037,0.0569950159437336,0.0624685817290694,0.848655599054575,-0.0828929984968546,0.0448700359515337,0.355667449914032,NA,NA,NA
"seq.10063.10","Q9NW38","FANCL","FANCL",0.0859036453035407,0.0328458244105929,0.362541898539216,0.0807213426039387,0.0455689703672187,0.401906979322574,-0.0698420919457051,0.106036902428863,0.453197229791735,-0.0620912209843345,0.151294102796882,0.516968826864581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0783327378744076,0.106293127316189,0.823771736700462,NA,NA,NA,0.0300977336008276,0.659124942952829,0.997946548178037,0.084034094195103,0.229163569919656,0.965716783210762,0.106121885220557,0.159157493369878,0.610564686255694,NA,NA,NA
"seq.10064.12","O75884","RBBP9","RBBP9",-0.0470972689129081,0.184055336616145,0.651390680736389,-0.0465365012264634,0.191003681477359,0.651433436124795,0.0115836424767459,0.759833407143868,0.923827222060695,0.0077356533582429,0.838619997226595,0.95506792153611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0488698352433623,0.250758013580409,0.912637858855589,NA,NA,NA,-0.0322755332911228,0.603465996231297,0.997946548178037,-0.068816159072871,0.246111498619272,0.965716783210762,0.0732039298251543,0.263654411935749,0.736625050268339,NA,NA,NA
"seq.10069.2","Q13526","PIN1","PIN1_1",0.0091117556078483,0.803455322598572,0.95706749785605,0.0015983244144151,0.965080832067706,0.991887640326379,-0.108869326321896,0.0052719606171583,0.132572818439857,-0.108743074250851,0.0054884374232426,0.136437756445353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0103893238423919,0.815618415601944,0.996603803936245,NA,NA,NA,-0.0308849529850178,0.634942540759856,0.997946548178037,0.0111991029705249,0.856609217425828,0.999428659390021,0.0436386347829834,0.510794931193614,0.896777704251803,NA,NA,NA
"seq.10070.22","P16885","PLCG2","PLCG2",-0.0077222497104104,0.600433567590037,0.897974440108905,-0.0080223384886457,0.587662258546797,0.891899906981961,-0.0037056715985236,0.814301729833001,0.945807454591655,-0.0043406575246076,0.783920045293498,0.932803788825891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0070026048497807,0.678541346891394,0.988984544363947,NA,NA,NA,-0.0159638371267374,0.479356606812983,0.997946548178037,0.0281753589067328,0.268207806003813,0.97056992992686,-0.043763698047918,0.153154723898532,0.603098466811245,NA,NA,NA
"seq.10073.22","Q9NUW8","TDP1","TDP1",0.0245917272188827,0.465218537428844,0.853037262816292,0.0224901141403066,0.505505117749252,0.862288245763341,-0.0318292818005613,0.376821614808379,0.731939213632162,-0.0300284258294432,0.405929699111347,0.752467648352714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0297276268200869,0.46030577003367,0.968536496667537,NA,NA,NA,0.0278468956384287,0.608571949575122,0.997946548178037,0.0354187416561568,0.550537183331534,0.999428659390021,-0.0203580310544751,0.751828012088642,0.956521753724911,NA,NA,NA
"seq.10074.128","P25440","BRD2","BRD2_1",-0.0016538406424654,0.967081302451405,0.995583568827766,-0.0017346152894894,0.965582790500062,0.991887640326379,-0.0011429919559887,0.978722867727177,0.99500880141074,-0.0012692429523648,0.976447423857298,0.99383044689518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0066481717614084,0.889295092839734,0.99794312124684,NA,NA,NA,0.0087149823006372,0.896328864329317,0.997946548178037,0.0570923714627142,0.415236889671048,0.990844561382159,-0.0205322127414142,0.79137451507994,0.967223412468707,NA,NA,NA
"seq.10075.75","Q9BR61","ACBD6","ACBD6_1",-0.0099488850694071,0.499653153733134,0.862276573269396,-0.0093848612307806,0.525653301322718,0.869612569161481,0.0089011994094786,0.572477452795729,0.841504891770962,0.0081583667792883,0.606100513671695,0.855395194391164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0050516701568004,0.740482758806772,0.993125376501505,NA,NA,NA,-0.0173602801791342,0.450973086579457,0.997946548178037,0.0003478422628499,0.986285300940245,0.999428659390021,-0.0135634048907097,0.698818094832443,0.944631540001695,NA,NA,NA
"seq.10076.1","O00189","AP4M1","AP4M1",-0.017592473176083,0.473463754482544,0.857366008303588,-0.019368196141957,0.431130975913392,0.83120361054301,-0.0255819327752871,0.330278287489298,0.69331466148068,-0.027040603873739,0.304818979319899,0.675072665089311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0118538876741389,0.667506463820527,0.987797246497237,NA,NA,NA,0.0401897749905317,0.264218835322723,0.997946548178037,-0.0710862998540802,0.0871176017306083,0.872145119418973,-0.0088663898665141,0.866645771156104,0.981246154005657,NA,NA,NA
"seq.10078.5","O95817","BAG3","BAG3",-0.0355869553226177,0.307295493416789,0.753878610540175,-0.0329145471596931,0.346351438096415,0.778730618953308,0.0408432008765703,0.273665580663582,0.648553596335131,0.0382050315339231,0.307231259974029,0.677210205419304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0333767562937705,0.407661730219003,0.956120601645306,NA,NA,NA,-0.0758793352030669,0.146536940044828,0.997946548178037,0.0225632995260803,0.707042727335842,0.999428659390021,-0.0275809131017787,0.691563415999205,0.944631540001695,NA,NA,NA
"seq.10080.9","Q14232","EIF2B1","EIF2B1",-0.0167853298413811,0.445125619865496,0.839810287868543,-0.0164425048647803,0.456229741571174,0.844633714700382,0.0060370668656704,0.79731534293974,0.940545971203963,0.0046521613606536,0.843652891894365,0.955827211786999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.11043011437472e-05,0.997917652798062,0.999984850922284,NA,NA,NA,-0.0222606948391638,0.544497298509311,0.997946548178037,0.0119110777097375,0.774357703876944,0.999428659390021,-0.0712982557169853,0.0622510646422152,0.413022774060599,NA,NA,NA
